Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.9206411133e+003;3.9182050781e+003;3.9206411133e+003;3.9335898438e+003;3.9225642090e+003;3.9464101563e+003;3.9439743652e+003;3.9397436523e+003;3.9484614258e+003;3.9241025391e+003;3.9223076172e+003;3.9337180176e+003;3.9146154785e+003;3.9275642090e+003;128
7.8125000000e-003;3.9773076172e+003;3.9732050781e+003;3.9742307129e+003;3.9834614258e+003;3.9769230957e+003;3.9924357910e+003;3.9910256348e+003;3.9897436523e+003;3.9988461914e+003;3.9800000000e+003;3.9797436523e+003;3.9889743652e+003;3.9705129395e+003;3.9828205566e+003;
1.5625000000e-002;3.9951281738e+003;3.9889743652e+003;3.9917949219e+003;3.9987180176e+003;3.9924357910e+003;4.0026923828e+003;4.0005129395e+003;4.0032050781e+003;4.0117949219e+003;3.9975642090e+003;3.9989743652e+003;4.0091025391e+003;3.9882050781e+003;4.0007692871e+003;
2.3437500000e-002;3.9737180176e+003;3.9665385742e+003;3.9725642090e+003;3.9788461914e+003;3.9696154785e+003;3.9787180176e+003;3.9753845215e+003;3.9787180176e+003;3.9867949219e+003;3.9748718262e+003;3.9779487305e+003;3.9915385742e+003;3.9669230957e+003;3.9796154785e+003;
3.1250000000e-002;4.0580769043e+003;4.0546154785e+003;4.0598718262e+003;4.0582050781e+003;4.0547436523e+003;4.0507692871e+003;4.0556411133e+003;4.0574357910e+003;4.0676923828e+003;4.0602563477e+003;4.0620512695e+003;4.0761538086e+003;4.0542307129e+003;4.0666667480e+003;
3.9062500000e-002;4.0667949219e+003;4.0625642090e+003;4.0700000000e+003;4.0678205566e+003;4.0634614258e+003;4.0589743652e+003;4.0634614258e+003;4.0683332520e+003;4.0764101563e+003;4.0720512695e+003;4.0723076172e+003;4.0873076172e+003;4.0632050781e+003;4.0779487305e+003;
4.6875000000e-002;4.0806411133e+003;4.0797436523e+003;4.0880769043e+003;4.0811538086e+003;4.0871794434e+003;4.0830769043e+003;4.0869230957e+003;4.0903845215e+003;4.0957692871e+003;4.0907692871e+003;4.0892307129e+003;4.1078203125e+003;4.0816667480e+003;4.0900000000e+003;
5.4687500000e-002;4.0757692871e+003;4.0762819824e+003;4.0823076172e+003;4.0725642090e+003;4.0852563477e+003;4.0819230957e+003;4.0882050781e+003;4.0891025391e+003;4.0996152344e+003;4.0812819824e+003;4.0726923828e+003;4.0975639648e+003;4.0687180176e+003;4.0783332520e+003;
6.2500000000e-002;4.0979487305e+003;4.0991025391e+003;4.0985898438e+003;4.0938461914e+003;4.1074360352e+003;4.1019228516e+003;4.1091025391e+003;4.1076923828e+003;4.1191025391e+003;4.0993588867e+003;4.0915385742e+003;4.1141025391e+003;4.0884614258e+003;4.0976923828e+003;
7.0312500000e-002;4.1348715820e+003;4.1423076172e+003;4.1332050781e+003;4.1342309570e+003;4.1561538086e+003;4.1544873047e+003;4.1515385742e+003;4.1546152344e+003;4.1676923828e+003;4.1510258789e+003;4.1408974609e+003;4.1606411133e+003;4.1351284180e+003;4.1430771484e+003;
7.8125000000e-002;4.0846154785e+003;4.0952563477e+003;4.0902563477e+003;4.0916667480e+003;4.1123076172e+003;4.1089741211e+003;4.1111538086e+003;4.1123076172e+003;4.1276923828e+003;4.1021796875e+003;4.0948718262e+003;4.1151284180e+003;4.0930769043e+003;4.0989741211e+003;
8.5937500000e-002;4.0812819824e+003;4.0925642090e+003;4.0860256348e+003;4.0864101563e+003;4.1044873047e+003;4.1017949219e+003;4.1057690430e+003;4.1106411133e+003;4.1258974609e+003;4.1005126953e+003;4.0925642090e+003;4.1123076172e+003;4.0906411133e+003;4.0942307129e+003;
