Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.3970512695e+003;4.3996152344e+003;4.4046152344e+003;4.3785898438e+003;4.4014101563e+003;4.3751284180e+003;4.3821796875e+003;4.3866665039e+003;4.3729487305e+003;4.3935898438e+003;4.4133334961e+003;4.4066665039e+003;4.4334614258e+003;4.4084614258e+003;128
7.8125000000e-003;4.4255126953e+003;4.4291025391e+003;4.4319228516e+003;4.4025639648e+003;4.4252563477e+003;4.3958974609e+003;4.4055126953e+003;4.4132050781e+003;4.4007690430e+003;4.4197436523e+003;4.4382050781e+003;4.4316665039e+003;4.4576923828e+003;4.4323076172e+003;
1.5625000000e-002;4.4278203125e+003;4.4201284180e+003;4.4283334961e+003;4.4001284180e+003;4.4125639648e+003;4.3910258789e+003;4.3987177734e+003;4.4219228516e+003;4.4179487305e+003;4.4311538086e+003;4.4411538086e+003;4.4350000000e+003;4.4551284180e+003;4.4321796875e+003;
2.3437500000e-002;4.3787177734e+003;4.3698715820e+003;4.3808974609e+003;4.3525639648e+003;4.3693588867e+003;4.3526923828e+003;4.3561538086e+003;4.3746152344e+003;4.3738461914e+003;4.3829487305e+003;4.3929487305e+003;4.3876923828e+003;4.4069228516e+003;4.3857690430e+003;
3.1250000000e-002;4.3605126953e+003;4.3567949219e+003;4.3647436523e+003;4.3364101563e+003;4.3584614258e+003;4.3537177734e+003;4.3496152344e+003;4.3603847656e+003;4.3665385742e+003;4.3660258789e+003;4.3756411133e+003;4.3660258789e+003;4.3923076172e+003;4.3703847656e+003;
3.9062500000e-002;4.3541025391e+003;4.3532050781e+003;4.3585898438e+003;4.3351284180e+003;4.3465385742e+003;4.3552563477e+003;4.3462822266e+003;4.3607690430e+003;4.3685898438e+003;4.3633334961e+003;4.3691025391e+003;4.3582050781e+003;4.3860258789e+003;4.3638461914e+003;
4.6875000000e-002;4.2369228516e+003;4.2438461914e+003;4.2415385742e+003;4.2408974609e+003;4.2388461914e+003;4.2682050781e+003;4.2493588867e+003;4.2547436523e+003;4.2602563477e+003;4.2456411133e+003;4.2470512695e+003;4.2370512695e+003;4.2650000000e+003;4.2392309570e+003;
5.4687500000e-002;4.2503847656e+003;4.2616665039e+003;4.2547436523e+003;4.2535898438e+003;4.2705126953e+003;4.2878203125e+003;4.2692309570e+003;4.2676923828e+003;4.2742309570e+003;4.2615385742e+003;4.2637177734e+003;4.2506411133e+003;4.2810258789e+003;4.2528203125e+003;
6.2500000000e-002;4.2405126953e+003;4.2564101563e+003;4.2506411133e+003;4.2429487305e+003;4.2856411133e+003;4.2897436523e+003;4.2698715820e+003;4.2646152344e+003;4.2752563477e+003;4.2630771484e+003;4.2647436523e+003;4.2485898438e+003;4.2756411133e+003;4.2503847656e+003;
7.0312500000e-002;4.1975639648e+003;4.2125639648e+003;4.2107690430e+003;4.2041025391e+003;4.2424360352e+003;4.2515385742e+003;4.2316665039e+003;4.2232050781e+003;4.2352563477e+003;4.2191025391e+003;4.2212822266e+003;4.2065385742e+003;4.2306411133e+003;4.2088461914e+003;
7.8125000000e-002;4.2035898438e+003;4.2192309570e+003;4.2096152344e+003;4.2148715820e+003;4.2358974609e+003;4.2521796875e+003;4.2334614258e+003;4.2207690430e+003;4.2300000000e+003;4.2129487305e+003;4.2164101563e+003;4.2033334961e+003;4.2334614258e+003;4.2088461914e+003;
8.5937500000e-002;4.1914101563e+003;4.2078203125e+003;4.1973076172e+003;4.2024360352e+003;4.2235898438e+003;4.2411538086e+003;4.2189741211e+003;4.2089741211e+003;4.2138461914e+003;4.2017949219e+003;4.2052563477e+003;4.1955126953e+003;4.2232050781e+003;4.1991025391e+003;
9.3750000000e-002;4.1571796875e+003;4.1732050781e+003;4.1656411133e+003;4.1688461914e+003;4.1883334961e+003;4.2084614258e+003;4.1846152344e+003;4.1735898438e+003;4.1741025391e+003;4.1658974609e+003;4.1721796875e+003;4.1665385742e+003;4.1892309570e+003;4.1676923828e+003;
1.0156250000e-001;4.1382050781e+003;4.1532050781e+003;4.1492309570e+003;4.1501284180e+003;4.1652563477e+003;4.1855126953e+003;4.1647436523e+003;4.1505126953e+003;4.1478203125e+003;4.1417949219e+003;4.1533334961e+003;4.1496152344e+003;4.1692309570e+003;4.1496152344e+003;
1.0937500000e-001;4.1484614258e+003;4.1637177734e+003;4.1617949219e+003;4.1642309570e+003;4.1582050781e+003;4.1675639648e+003;4.1596152344e+003;4.1594873047e+003;4.1537177734e+003;4.1461538086e+003;4.1673076172e+003;4.1619228516e+003;4.1796152344e+003;4.1660258789e+003;
1.1718750000e-001;4.1593588867e+003;4.1648715820e+003;4.1744873047e+003;4.1674360352e+003;4.1600000000e+003;4.1598715820e+003;4.1534614258e+003;4.1641025391e+003;4.1585898438e+003;4.1582050781e+003;4.1667949219e+003;4.1746152344e+003;4.1794873047e+003;4.1710258789e+003;
